id,price,flooring,available_units,towers,construction,ownership,emi,bed,bath,parking,area,costpersqft,flat_on_floor,total_floor,lift,balcony,lattitude,longitude,project_in_acres,builder,project_name,furnish,city,location,property_type,status,extra_rooms,facing,seller,price_category,overlooking,education_mean_km,education_min_km,education_within_2km,transport_mean_km,transport_min_km,transport_within_2km,shopping_centre_mean_km,shopping_centre_min_km,shopping_centre_within_2km,commercial_hub_mean_km,commercial_hub_min_km,commercial_hub_within_2km,hospital_mean_km,hospital_min_km,hospital_within_2km,tourist_mean_km,tourist_min_km,tourist_within_2km,overall_min_mean_km,overall_avg_mean_km,overall_min_min_km,overall_avg_min_km,total_within_2km
cardid69963179,3.17,"vitrified, ceramic tiles",1800.0,6.0,new construction,freehold,1.43,3.0,3.0,2.0,1049.0,30219.0,15.0,60.0,6.0,,19.1749536837097,72.943103519999,18.0,oberoi realty ltd.,oberoi eternia and enigma,semi-furnished,mumbai,mulund west,new property,ready to move,none of these,east,realestateagent,3.00 - 3.99,"garden/park, main road, pool",4.0,1.0,2,5.375025,0.0001,2,2.26002,0.0001,4,5.819999999999999,1.5,2,,,0,,,0,2.26002,4.3637612500000005,0.0001,0.62505,10
cardid73132841,0.96,vitrified,207.0,7.0,under construction,freehold,0.43,2.0,2.0,1.0,665.0,14436.0,22.0,50.0,3.0,1.0,19.2829267647424,72.8627883689306,13.0,sanghvi s3 group,sanghvi ecocity,unfurnished,thane,mira road east,new property,under construction,none of these,west,realestateagent,0.00 - 0.99,main road,10.2,10.2,0,1.4,1.4,1,6.5,1.7,1,13.166666666666666,10.7,0,0.9,0.9,1,,,0,0.9,6.433333333333333,0.9,4.9799999999999995,3
cardid67055519,0.57,vitrified,248.0,1.0,under construction,freehold,0.26,1.0,1.0,1.0,409.0,13936.0,10.0,35.0,2.0,2.0,19.0473216,73.0699046,,metro group and satyam developers,codename super bonanza,unfurnished,navi mumbai,kharghar,new property,under construction,none of these,north - east,realestateagent,0.00 - 0.99,"garden/park, main road, pool",3.04,1.1,1,2.7600000000000002,1.9,1,4.12,2.3,0,6.0,2.3,0,,,0,,,0,2.7600000000000002,3.9800000000000004,1.1,1.9,2
cardid72510835,3.25,"granite, vitrified",252.0,6.0,new construction,freehold,1.47,3.0,3.0,2.0,1250.0,26000.0,13.0,50.0,6.0,1.0,19.1303464798827,72.934955451681,36.0,runwal group,runwal bliss,unfurnished,mumbai,kanjurmarg east,resale,ready to move,none of these,east,realestateagent,3.00 - 3.99,main road,15.899999999999999,15.4,0,1.4,1.4,1,15.7,15.7,0,,,0,,,0,,,0,1.4,11.0,1.4,10.833333333333334,1
cardid63296079,2.95,vitrified,870.0,1.0,under construction,freehold,1.33,3.0,3.0,1.0,907.0,32525.0,12.0,25.0,4.0,1.0,19.0446433751251,72.8709840746083,3.0,runwal group,runwal oyt,unfurnished,mumbai,sion,new property,under construction,none of these,east,realestateagent,2.00 - 2.99,"garden/park, main road, pool",5.300000000000001,5.2,0,5.1,5.1,0,4.220000000000001,0.9,1,9.075,2.7,0,,,0,,,0,4.220000000000001,5.92375,0.9,3.4750000000000005,1
cardid69550547,15.95,"ceramic tiles, granite, marble, vitrified",25.0,1.0,under construction,freehold,7.19,4.0,4.0,2.0,2307.0,69137.0,14.0,29.0,3.0,,19.0158585103406,72.8295254470428,,kalpataru ltd.,kalpataru oceana,semi-furnished,mumbai,prabhadevi,new property,under construction,none of these,east,realestateagent,15.00 - 20.00,"garden/park, main road",11.833333333333334,0.5,1,16.2,16.2,0,6.3,0.2,3,10.133366666666666,0.0001,1,,,0,,,0,6.3,11.116674999999999,0.0001,4.225025,5
cardid66946209,1.49,"marble, vitrified",292.0,7.0,under construction,freehold,0.67,3.0,3.0,1.0,955.0,15602.0,11.0,39.0,5.0,2.0,18.9894007,73.1175162,103.7841,godrej properties,the highlands godrej city,unfurnished,navi mumbai,panvel,new property,under construction,store,west,realestateagent,1.00 - 1.99,garden/park,1.54,1.1,5,0.45,0.4,2,2.96,0.4,3,16.849999999999998,7.8,0,1.3,1.3,1,,,0,0.45,4.619999999999999,0.4,2.2,11
cardid73187373,2.99,vitrified,372.0,,under construction,freehold,1.35,3.0,3.0,2.0,1026.0,29167.0,23.0,39.0,4.0,2.0,19.20074084,72.87750133,5.0,lodha group,lodha woods,semi-furnished,mumbai,kandivali east,new property,under construction,none of these,north - east,realestateagent,2.00 - 2.99,"garden/park, main road",2.55,0.5,1,2.45,1.8,1,1.7600000000000002,1.0,3,4.0,3.4,0,,,0,,,0,1.7600000000000002,2.69,0.5,1.6749999999999998,5
cardid72960215,0.763,vitrified,,,under construction,freehold,0.34,2.0,2.0,1.0,681.0,11207.0,10.0,29.0,3.0,,19.282975,72.873618,,shree varadvinayak enterprises,siddhivinayak aura,semi-furnished,thane,mira road east,new property,under construction,none of these,west,realestateagent,0.00 - 0.99,main road,,,0,,,0,0.9,0.9,1,,,0,,,0,,,0,0.9,0.9,0.9,0.9,1
cardid73209869,1.35,"ceramic tiles, granite, marble, normal tiles/kotah stone, vitrified",,,above 20 years,co-operative society,0.61,2.0,2.0,,650.0,20769.0,1.0,4.0,,1.0,19.1749536837097,72.943103519999,,,jasu sadan building,semi-furnished,mumbai,mulund west,resale,ready to move,"puja, store",east,realestateagent,1.00 - 1.99,"garden/park, main road",4.0,1.0,2,5.375025,0.0001,2,2.26002,0.0001,4,5.819999999999999,1.5,2,,,0,,,0,2.26002,4.3637612500000005,0.0001,0.62505,10
cardid72542941,5.09,"granite, marble, normal tiles/kotah stone, vitrified",467.0,4.0,under construction,freehold,2.3,4.0,4.0,2.0,1600.0,31813.0,4.0,39.0,3.0,4.0,19.2050017,72.8692711,6.0,kalpataru ltd.,kalpataru towers,unfurnished,mumbai,kandivali east,new property,under construction,none of these,east,realestateagent,5.00 - 5.99,"garden/park, main road",2.55,0.5,1,2.45,1.8,1,1.7600000000000002,1.0,3,4.0,3.4,0,,,0,,,0,1.7600000000000002,2.69,0.5,1.6749999999999998,5
cardid54662647,0.63,vitrified,,,under construction,freehold,0.28,1.0,2.0,,310.0,20323.0,10.0,23.0,2.0,,19.2539332,72.8672448,,je & vee infrastructure,je and vee vishwanath,unfurnished,mumbai,dahisar east,new property,under construction,none of these,east,realestateagent,0.00 - 0.99,main road,7.525,0.8,2,10.266666666666666,0.2,2,5.38,0.2,4,18.5,18.4,0,,,0,,,0,5.38,10.417916666666667,0.2,4.8999999999999995,8
cardid71103223,13.61,"marble, marbonite, mosaic, normal tiles/kotah stone",228.0,2.0,under construction,freehold,6.14,3.0,5.0,2.0,1815.0,74986.0,15.0,45.0,6.0,1.0,18.9713355,72.8146204,3.0,shapoorji pallonji group,imperial towers,semi-furnished,mumbai,tardeo,new property,under construction,"puja, study, store, servant",west,realestateagent,10.00 - 14.99,"garden/park, main road, pool",0.6,0.1,4,3.0,0.6,2,2.05,1.0,1,4.0600000000000005,0.9,1,0.30000000000000004,0.2,2,,,0,0.30000000000000004,2.0020000000000002,0.1,0.56,10
cardid70563717,0.8079999999999999,"ceramic tiles, granite, marble, vitrified, wooden",,,under construction,freehold,0.36,1.0,2.0,1.0,408.0,19797.0,14.0,22.0,4.0,,19.08940887451172,72.93892669677734,,,,unfurnished,mumbai,vikhroli east,new property,under construction,store,east,realestateagent,0.00 - 0.99,pool,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid73184083,0.65,"ceramic tiles, granite, marble, marbonite, mosaic, normal tiles/kotah stone, vitrified",112.0,9.0,new construction,freehold,0.29,1.0,2.0,,470.0,13830.0,7.0,7.0,1.0,3.0,19.2831583333333,72.8813466666667,2.0,shreedham group,shree avenue,unfurnished,thane,ramdev park,resale,ready to move,none of these,east,realestateagent,0.00 - 0.99,"garden/park, main road, pool",10.2,10.2,0,1.4,1.4,1,6.5,1.7,1,13.166666666666666,10.7,0,0.9,0.9,1,,,0,0.9,6.433333333333333,0.9,4.9799999999999995,3
cardid71241747,3.28,vitrified,,,under construction,freehold,1.48,2.0,3.0,1.0,864.0,38000.0,18.0,35.0,4.0,1.0,19.2335321,72.839198,,,,unfurnished,mumbai,borivali west,new property,under construction,none of these,east,realestateagent,3.00 - 3.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid69803121,0.46299999999999997,"mosaic, vitrified, wooden, marble",950.0,16.0,under construction,,0.21,2.0,2.0,1.0,547.0,8455.0,,4.0,1.0,,18.9894007,73.1175162,9.0,vishesh group,balaji avvante,semi-furnished,navi mumbai,panvel,new property,under construction,,,organization,0.00 - 0.99,,1.54,1.1,5,0.45,0.4,2,2.96,0.4,3,16.849999999999998,7.8,0,1.3,1.3,1,,,0,0.45,4.619999999999999,0.4,2.2,11
cardid64679251,9.9,vitrified,106.0,2.0,less than 5 years,freehold,4.47,5.0,5.0,2.0,2677.0,36982.0,16.0,32.0,3.0,2.0,19.0459181155422,72.8975231581492,4.0,tridhaatu realty,tridhaatu aranya,unfurnished,mumbai,chembur,new property,ready to move,"puja, store",east,realestateagent,9.00 - 9.99,garden/park,2.25,1.3,3,,,0,5.033333333333333,2.7,0,7.26,1.5,1,,,0,1.5,1.5,2,1.5,4.010833333333333,1.3,1.75,6
cardid72641935,2.7,,,,5 to 10 years,,1.22,2.0,2.0,,1218.0,22167.0,1.0,11.0,,,19.1133297,72.8290965,,cooperative group housing society,kathiawar chs,unfurnished,mumbai,juhu,resale,ready to move,,east,realestateagent,2.00 - 2.99,,3.733333333333333,2.7,0,5.3999999999999995,3.3,0,1.78,0.2,3,6.6,0.2,1,,,0,,,0,1.78,4.378333333333333,0.2,1.6,4
cardid72335823,0.82,ceramic tiles,28.0,2.0,5 to 10 years,freehold,0.37,1.0,1.0,,414.0,19807.0,6.0,7.0,1.0,,19.1057734,73.0037639,1.0,cooperative group housing society,swagat chs,unfurnished,navi mumbai,sector 3 kopar khairane,resale,ready to move,none of these,east,realestateagent,0.00 - 0.99,main road,0.8400000000000001,0.6,5,0.65,0.1,4,2.7199999999999998,1.1,2,0.9,0.4,4,,,0,,,0,0.65,1.2775,0.1,0.55,15
cardid68117597,2.5,vitrified,,,under construction,freehold,1.13,2.0,3.0,1.0,739.0,33829.0,9.0,22.0,2.0,,19.2335321,72.839198,,neelkamal builders,eksar neelkamal chs,unfurnished,mumbai,borivali west,new property,under construction,none of these,east,realestateagent,2.00 - 2.99,main road,1.575,1.1,3,,,0,1.7000000000000002,1.1,3,3.3,3.3,0,1.7,1.7,1,1.3,1.3,1,1.3,1.9150000000000003,1.1,1.7,8
cardid73197777,5.4,vitrified,372.0,,under construction,co-operative society,2.44,4.0,5.0,2.0,1917.0,28169.0,12.0,19.0,4.0,1.0,19.20074084,72.87750133,5.0,lodha group,lodha woods,unfurnished,mumbai,lokhandwala township kandivali east,new property,under construction,"study, store",east,realestateagent,5.00 - 5.99,"garden/park, main road, pool",2.55,0.5,1,2.45,1.8,1,1.7600000000000002,1.0,3,4.0,3.4,0,,,0,,,0,1.7600000000000002,2.69,0.5,1.6749999999999998,5
cardid72951025,0.8,vitrified,324.0,2.0,under construction,freehold,0.36,2.0,2.0,1.0,585.0,13675.0,8.0,22.0,3.0,1.0,19.0619819768776,73.0649071366763,6.0,mahaavir superstructures private limited,mahaavir exotique,unfurnished,navi mumbai,kharghar,new property,under construction,none of these,north - east,realestateagent,0.00 - 0.99,"garden/park, main road, pool",3.04,1.1,1,2.7600000000000002,1.9,1,4.12,2.3,0,6.0,2.3,0,,,0,,,0,2.7600000000000002,3.9800000000000004,1.1,1.9,2
cardid72608317,1.1,vitrified,92.0,1.0,under construction,leasehold,0.5,2.0,2.0,1.0,660.0,16667.0,6.0,13.0,3.0,3.0,18.9750941,73.052334,1.0,avianna infra llp,avianna invicta,unfurnished,navi mumbai,ulwe,new property,under construction,none of these,north - east,realestateagent,1.00 - 1.99,"garden/park, main road",5.35,3.3,0,4.4,4.4,0,7.366666666666667,4.4,0,11.200000000000001,4.8,0,,,0,,,0,4.4,7.0791666666666675,3.3,4.2250000000000005,0
cardid72858355,1.17,vitrified,546.0,2.0,under construction,freehold,0.53,2.0,2.0,1.0,672.0,17411.0,18.0,35.0,4.0,3.0,19.2783121,72.8580188,,micl group,aaradhya parkwood,semi-furnished,thane,mahajan wadi,new property,under construction,none of these,east,realestateagent,1.00 - 1.99,"garden/park, main road",6.8999999999999995,1.7,1,2.266666666666667,0.4,1,9.525,2.9,0,15.325,10.6,0,,,0,,,0,2.266666666666667,8.504166666666666,0.4,3.9,2
cardid73209339,2.2,,,,under construction,co-operative society,0.99,2.0,2.0,,550.0,40000.0,9.0,20.0,,,19.0383794616621,72.8398930483562,,,,semi-furnished,mumbai,mahim west,resale,under construction,,east,realestateagent,2.00 - 2.99,main road,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid69918303,2.8,"mosaic, vitrified",491.0,9.0,under construction,freehold,1.26,3.0,3.0,2.0,944.0,29661.0,16.0,20.0,3.0,1.0,19.1104892624542,72.899191014387,2.0,godrej properties,godrej urban park,unfurnished,mumbai,chandivali,new property,under construction,none of these,east,realestateagent,2.00 - 2.99,"garden/park, main road, pool",3.6,3.2,0,,,0,1.4000000000000001,0.2,2,3.8,3.8,0,,,0,,,0,1.4000000000000001,2.9333333333333336,0.2,2.4,2
cardid72611473,1.5,vitrified,555.0,2.0,under construction,freehold,0.68,2.0,2.0,2.0,615.0,24390.0,8.0,36.0,7.0,1.0,19.2259129176163,72.9772479703875,7.7425,raymond realty,tenx era raymond realty,unfurnished,thane,thane west,new property,under construction,none of these,north - east,realestateagent,1.00 - 1.99,"garden/park, main road, pool",3.8,0.8,1,2.35,1.9,3,3.46,0.1,3,1.9,1.9,4,1.9,1.9,2,,,0,1.9,2.682,0.1,1.3199999999999998,13
cardid70572571,3.5,vitrified,,,under construction,freehold,1.58,4.0,3.0,2.0,1233.0,28386.0,40.0,72.0,3.0,3.0,19.1870639411205,72.9703092925896,,shree tirupati group,star living,unfurnished,thane,gokhale road,new property,under construction,none of these,east,realestateagent,3.00 - 3.99,"garden/park, main road, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid73217639,3.1,"vitrified, wooden",,,5 to 10 years,co-operative society,1.4,3.0,3.0,2.0,1240.0,25000.0,9.0,9.0,2.0,1.0,19.171174291916,72.9593939631694,,,,semi-furnished,mumbai,hanuman chowk,resale,ready to move,none of these,east,realestateagent,3.00 - 3.99,,,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid58725421,1.21,vitrified,288.0,5.0,5 to 10 years,power of attorney,0.55,1.0,1.0,1.0,420.0,28810.0,1.0,15.0,2.0,1.0,19.0459181155422,72.8975231581492,1.0,veena developers,veena serenity,furnished,mumbai,chembur,resale,ready to move,none of these,east,realestateagent,1.00 - 1.99,main road,2.25,1.3,3,,,0,5.033333333333333,2.7,0,7.26,1.5,1,,,0,1.5,1.5,2,1.5,4.010833333333333,1.3,1.75,6
cardid73250639,0.602,,149.0,1.0,under construction,,0.27,1.0,1.0,,225.0,26756.0,10.0,17.0,,,19.07907,72.907976,0.2063,hs group,hs samarpan,unfurnished,mumbai,pant nagar,new property,under construction,,,realestateagent,0.00 - 0.99,,3.88,0.6,3,3.35,0.8,1,0.4666666666666666,0.2,3,7.925,3.1,0,0.55,0.5,2,,,0,0.4666666666666666,3.2343333333333333,0.2,1.04,9
cardid72482143,1.36,"granite, vitrified",118.0,1.0,under construction,freehold,0.61,2.0,2.0,1.0,607.0,22405.0,9.0,16.0,3.0,,19.07907,72.907976,0.2298,aakruti enterprises,om priyadarshani,unfurnished,mumbai,pant nagar,new property,under construction,none of these,east,realestateagent,1.00 - 1.99,main road,3.88,0.6,3,3.35,0.8,1,0.4666666666666666,0.2,3,7.925,3.1,0,0.55,0.5,2,,,0,0.4666666666666666,3.2343333333333333,0.2,1.04,9
cardid69558991,1.51,"ceramic tiles, granite, normal tiles/kotah stone, vitrified, wooden",,1.0,under construction,freehold,0.68,1.0,2.0,1.0,425.0,35529.0,30.0,40.0,5.0,1.0,18.9828560965024,72.8388476258909,3.0,ruparel realty,ruparel vivanza,semi-furnished,mumbai,byculla east,new property,under construction,store,south -west,realestateagent,1.00 - 1.99,garden/park,0.5,0.5,1,57.7,57.7,0,,,0,0.2,0.2,1,0.7,0.7,1,,,0,0.2,14.775000000000002,0.2,14.775000000000002,3
cardid69859501,0.95,vitrified,1357.0,6.0,under construction,freehold,0.43,2.0,2.0,,652.0,14571.0,18.0,33.0,4.0,4.0,19.28762143,72.86463463,,kalpataru group dynamix group n.l. dalmia group,srishti namaah,unfurnished,thane,mira road east,new property,under construction,store,east,realestateagent,0.00 - 0.99,"garden/park, main road, pool",10.2,10.2,0,1.4,1.4,1,6.5,1.7,1,13.166666666666666,10.7,0,0.9,0.9,1,,,0,0.9,6.433333333333333,0.9,4.9799999999999995,3
cardid73245193,8.21,"marble, wooden",1200.0,3.0,under construction,freehold,3.7,3.0,3.0,1.0,1147.0,71578.0,37.0,52.0,9.0,1.0,18.9865617867147,72.8182867539311,4.0,piramal realty,piramal mahalaxmi,furnished,mumbai,mahalakshmi,new property,under construction,store,west,realestateagent,8.00 - 8.99,main road,2.1666666666666665,0.7,1,1.8,0.7,4,0.8500000000000001,0.6,2,2.02,1.1,3,,,0,,,0,0.8500000000000001,1.7091666666666665,0.6,0.775,10
cardid73133727,0.365,vitrified,,1.0,5 to 10 years,co-operative society,0.16,1.0,1.0,,400.0,9125.0,2.0,4.0,,3.0,18.974265373985,73.1099196329075,,bhakti developers,ganesh vihar,unfurnished,navi mumbai,karanjade,resale,ready to move,none of these,south - east,realestateagent,0.00 - 0.99,main road,4.825,0.2,1,2.2,2.2,0,3.575,1.8,1,,,0,,,0,,,0,2.2,3.5333333333333337,0.2,1.4000000000000001,2
cardid69929703,2.11,ceramic tiles,,,under construction,co-operative society,0.95,2.0,2.0,,705.0,29929.0,5.0,19.0,,,19.1754659,72.9481995,,,chandra prabha apartment,unfurnished,mumbai,mulund west,new property,under construction,puja,east,realestateagent,2.00 - 2.99,main road,4.0,1.0,2,5.375025,0.0001,2,2.26002,0.0001,4,5.819999999999999,1.5,2,,,0,,,0,2.26002,4.3637612500000005,0.0001,0.62505,10
cardid71237565,1.74,vitrified,288.0,5.0,under construction,freehold,0.78,2.0,2.0,,771.0,22568.0,9.0,45.0,,,19.1749536837097,72.943103519999,6.0,runwal group,runwal sanctuary,unfurnished,mumbai,mulund west,new property,under construction,study,east,realestateagent,1.00 - 1.99,"garden/park, main road, pool",4.0,1.0,2,5.375025,0.0001,2,2.26002,0.0001,4,5.819999999999999,1.5,2,,,0,,,0,2.26002,4.3637612500000005,0.0001,0.62505,10
cardid72472447,3.8,vitrified,500.0,6.0,under construction,freehold,1.71,3.0,3.0,2.0,1149.0,33072.0,10.0,50.0,3.0,1.0,19.2050017,72.8692711,18.0,godrej properties,godrej reserve,unfurnished,mumbai,akurli nagar,new property,under construction,,east,realestateagent,3.00 - 3.99,"garden/park, main road, pool",2.55,0.5,1,2.45,1.8,1,1.7600000000000002,1.0,3,4.0,3.4,0,,,0,,,0,1.7600000000000002,2.69,0.5,1.6749999999999998,5
cardid70209429,1.39,"ceramic tiles, granite, normal tiles/kotah stone, vitrified",23.0,1.0,under construction,freehold,0.63,2.0,2.0,1.0,612.0,22712.0,6.0,16.0,2.0,,19.07907,72.907976,0.2044,mohite realtors,anuj aura,unfurnished,mumbai,ghatkopar east,new property,under construction,none of these,north - east,realestateagent,1.00 - 1.99,main road,3.88,0.6,3,3.35,0.8,1,0.4666666666666666,0.2,3,7.925,3.1,0,0.55,0.5,2,,,0,0.4666666666666666,3.2343333333333333,0.2,1.04,9
cardid73229667,8.38,vitrified,120.0,1.0,under construction,freehold,3.78,3.0,3.0,2.0,1470.0,57007.0,24.0,33.0,2.0,1.0,18.9982431278398,72.8270305579981,1.0,lodha group,lodha vista,unfurnished,mumbai,lower parel,new property,under construction,puja,east,realestateagent,8.00 - 8.99,"garden/park, main road",1.1,0.8,2,,,0,0.7999999999999999,0.3,3,0.5,0.5,3,0.3,0.3,1,,,0,0.3,0.6749999999999999,0.3,0.47500000000000003,9
cardid73156001,2.61,vitrified,,,new construction,leasehold,1.18,3.0,3.0,2.0,1000.0,26100.0,,,2.0,1.0,19.11809730529785,72.99252319335938,,,,unfurnished,navi mumbai,ghansoli,resale,ready to move,,east,realestateagent,2.00 - 2.99,"garden/park, main road, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid63186471,0.84,vitrified,568.0,2.0,under construction,freehold,0.38,1.0,2.0,1.0,351.0,23932.0,-2.0,20.0,6.0,,19.131321,72.9294505,6.0,runwal group,runwal bliss phase ii,unfurnished,mumbai,kanjurmarg east,new property,under construction,none of these,east,realestateagent,0.00 - 0.99,"garden/park, pool",15.899999999999999,15.4,0,1.4,1.4,1,15.7,15.7,0,,,0,,,0,,,0,1.4,11.0,1.4,10.833333333333334,1
cardid71243327,1.81,vitrified,,,under construction,co-operative society,0.82,2.0,2.0,1.0,671.0,27000.0,1.0,9.0,2.0,1.0,19.2101312179652,72.8305011930765,,,,furnished,mumbai,kandivali west,new property,under construction,none of these,north,realestateagent,1.00 - 1.99,"garden/park, main road",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
cardid73248873,2.35,,1200.0,5.0,under construction,,1.06,2.0,2.0,1.0,785.0,29936.0,,,2.0,,19.0135321429189,72.8602998056272,4.0,dosti realty,dosti eastern bay,unfurnished,mumbai,wadala east,new property,under construction,,,realestateagent,2.00 - 2.99,,1.0333333333333334,0.8,3,0.8666666666666667,0.3,3,3.9333333333333336,2.1,0,3.4,2.7,0,,,0,,,0,0.8666666666666667,2.3083333333333336,0.3,1.475,6
cardid73183883,10.0,vitrified,361.0,8.0,new construction,freehold,4.51,6.0,6.0,4.0,2186.0,45746.0,31.0,42.0,5.0,,19.2272619069866,72.8634397272398,27.0,oberoi realty ltd.,oberoi sky city,unfurnished,mumbai,borivali east,resale,ready to move,none of these,east,realestateagent,10.00 - 14.99,"garden/park, main road",4.866666666666666,1.4,1,3.0667000000000004,0.0001,2,4.0,2.0,1,7.0,5.7,0,1.633333333333333,0.7,2,,,0,1.633333333333333,4.113339999999999,0.0001,1.96002,6
cardid73032219,2.11,"vitrified, ceramic tiles, marble",300.0,1.0,under construction,,0.95,2.0,2.0,1.0,737.0,28630.0,,49.0,3.0,,19.1940346300819,72.8257561606587,4.0,ruparel realty,ruparel stardom,unfurnished,mumbai,malad west,new property,under construction,,,realestateagent,2.00 - 2.99,,4.25,0.4,1,,,0,1.58,0.7,3,7.033333333333334,5.6,0,1.1,0.7,2,0.7,0.7,1,0.7,2.9326666666666665,0.4,1.6199999999999999,7
cardid73172441,0.74,,324.0,2.0,under construction,,0.33,2.0,2.0,,602.0,12292.0,,,,,19.0619819768776,73.0649071366763,6.0,mahaavir superstructures private limited,mahaavir exotique,unfurnished,navi mumbai,kharghar,new property,under construction,,,realestateagent,0.00 - 0.99,,3.04,1.1,1,2.7600000000000002,1.9,1,4.12,2.3,0,6.0,2.3,0,,,0,,,0,2.7600000000000002,3.9800000000000004,1.1,1.9,2
cardid71611797,1.82,"vitrified, ceramic tiles",146.0,1.0,under construction,,0.82,2.0,2.0,1.0,612.0,29739.0,,,,,19.1154908,72.8726952,1.0,romell group,romell orbis,unfurnished,mumbai,andheri east,new property,under construction,,,realestateagent,1.00 - 1.99,,66.35,11.2,0,,,0,6.9399999999999995,1.9,1,3.7600000000000002,0.8,4,1.4333333333333333,0.7,2,,,0,1.4333333333333333,19.620833333333334,0.7,3.65,7
cardid65268559,4.08,"mosaic, vitrified, wooden, ceramic tiles, marble, normal tiles/kotah stone, granite, marbonite",,,new construction,co-operative society,1.84,3.0,2.0,1.0,950.0,42947.0,,,2.0,,19.21347427368164,73.19598388671875,,,,unfurnished,mumbai,matunga east,new property,ready to move,,north,realestateagent,4.00 - 4.99,"garden/park, main road, pool",,,0,,,0,,,0,,,0,,,0,,,0,,,,,0
