id,builder,project_name,project_in_acres,location,city,lattitude,longitude,property_type,status,construction,ownership,flat_on_floor,total_floor,furnish,area,bed,bath,balcony,lift,parking,overlooking,facing,flooring,extra_rooms,available_units,towers,costpersqft,emi,price_category,price,education_mean_km,education_min_km,education_within_2km,transport_mean_km,transport_min_km,transport_within_2km,shopping_centre_mean_km,shopping_centre_min_km,shopping_centre_within_2km,commercial_hub_mean_km,commercial_hub_min_km,commercial_hub_within_2km,hospital_mean_km,hospital_min_km,hospital_within_2km,tourist_mean_km,tourist_min_km,tourist_within_2km,overall_min_mean_km,overall_avg_mean_km,overall_min_min_km,overall_avg_min_km,total_within_2km,seller
cardid73284651,oberoi realty ltd.,oberoi sky city,27.0,dattapada,mumbai,19.2272619069866,72.8634397272398,resale,ready to move,new construction,freehold,18.0,63.0,unfurnished,1080.0,3.0,3.0,,5.0,1.0,garden/park,north,vitrified,puja,361.0,8.0,40741.0,1.98,4.00 - 4.99,4.4,4.866666666666666,1.4,1.0,3.0667000000000004,0.0001,2.0,4.0,2.0,1.0,7.0,5.7,0.0,1.633333333333333,0.7,2.0,,,,1.633333333333333,4.113339999999999,0.0001,1.96002,6.0,realestateagent
cardid73263591,,,,borivali west,mumbai,19.233531951904297,72.83919525146484,resale,ready to move,new construction,freehold,8.0,18.0,unfurnished,1260.0,3.0,2.0,,3.0,2.0,main road,north - east,vitrified,none of these,,,41349.0,2.35,5.00 - 5.99,5.21,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72987811,leena group,bhairav residency,1.0,mira road area,thane,19.2829267647424,72.8627883689306,new property,ready to move,new construction,freehold,2.0,7.0,unfurnished,484.0,1.0,1.0,3.0,2.0,,garden/park,north,vitrified,none of these,400.0,3.0,15015.0,0.33,0.00 - 0.99,0.727,10.2,10.2,0.0,1.4,1.4,1.0,6.5,1.7,1.0,13.166666666666666,10.7,0.0,0.9,0.9,1.0,,,,0.9,6.433333333333333,0.9,4.98,3.0,realestateagent
cardid73322295,lodha group,lodha evoq,1.0,wadala east,mumbai,19.012216203088,72.8604594318626,new property,ready to move,new construction,,14.0,40.0,unfurnished,2700.0,4.0,4.0,4.0,5.0,3.0,"garden/park, main road, pool",east,"ceramic tiles, marble",none of these,258.0,2.0,36000.0,4.38,9.00 - 9.99,9.72,4.3,4.3,0.0,3.85,2.6,0.0,4.2,4.2,0.0,3.525,2.9,0.0,,,,,,,3.525,3.96875,2.6,3.5000000000000004,0.0,realestateagent
cardid72294301,,green arch cooperative society,,kandivali west,mumbai,19.205114,72.842199,resale,ready to move,15 to 20 years,freehold,5.0,6.0,unfurnished,470.0,1.0,2.0,,,,garden/park,,vitrified,,,,18936.0,0.4,0.00 - 0.99,0.89,,,,0.0001,0.0001,2.0,0.32006,0.0001,5.0,,,,5.86006,0.0001,4.0,,,,0.0001,2.060073333333333,0.0001,0.0001,11.0,person
cardid72586327,,ghatkopar,,ghatkopar east,mumbai,19.07907,72.907976,resale,ready to move,less than 5 years,co-operative society,2.0,7.0,furnished,650.0,1.0,1.0,,,,garden/park,north,,,,1.0,18462.0,0.54,1.00 - 1.99,1.2,3.88,0.6,3.0,3.35,0.8,1.0,0.4666666666666666,0.2,3.0,7.925,3.1,0.0,0.55,0.5,2.0,,,,0.4666666666666666,3.2343333333333333,0.2,1.04,9.0,realestateagent
cardid72583095,hiranandani group,hiranandani meadows,40.0,manpada thane west,thane,19.2276652,72.970254,resale,ready to move,5 to 10 years,freehold,14.0,27.0,semi-furnished,748.0,2.0,2.0,,3.0,1.0,garden/park,north,"marble, vitrified",none of these,2000.0,16.0,24332.0,0.82,1.00 - 1.99,1.82,1.2333333333333334,0.1,2.0,,,,0.925,0.1,3.0,4.0,4.0,0.0,,,,,,,0.925,2.0527777777777776,0.1,1.4,5.0,realestateagent
cardid72687775,nahar group,nahar cayenne,1.0,chandivali,mumbai,19.1095171,72.8949121,resale,ready to move,5 to 10 years,freehold,7.0,18.0,semi-furnished,700.0,2.0,2.0,1.0,4.0,1.0,main road,north,vitrified,none of these,99.0,1.0,27857.0,0.88,1.00 - 1.99,1.95,3.6,3.2,0.0,,,,1.4,0.2,2.0,3.8,3.8,0.0,,,,,,,1.4,2.9333333333333336,0.2,2.4,2.0,realestateagent
cardid70968881,paradise group,sai riverdale,1.0,taloja,navi mumbai,19.074076996436,73.1181841544665,resale,ready to move,5 to 10 years,freehold,,,unfurnished,420.0,1.0,1.0,1.0,2.0,,"garden/park, main road, pool",north,vitrified,,272.0,2.0,11905.0,0.23,0.00 - 0.99,0.5,3.9,2.8,0.0,3.06,1.2,1.0,7.959999999999999,6.6,0.0,12.65,12.4,0.0,,,,,,,3.06,6.8925,1.2,5.75,1.0,person
cardid71529607,,,,mulund,mumbai,19.462194442749023,72.80491638183594,resale,ready to move,,,2.0,21.0,unfurnished,790.0,2.0,2.0,,,,,,,,,,16456.0,0.59,1.00 - 1.99,1.3,,,,,,,,,,,,,,,,,,,,,,,0.0,person
cardid71514409,haware properties,haware intelligentia,0.3091,vikhroli east,mumbai,19.08940973659,72.9389256015301,new property,ready to move,new construction,co-operative society,13.0,22.0,semi-furnished,460.0,1.0,1.0,,,,"garden/park, main road, pool",east,,store,115.0,3.0,22826.0,0.47,1.00 - 1.99,1.05,,,,11.75,10.3,0.0,,,,11.9,11.2,0.0,,,,,,,11.75,11.825,10.3,10.75,0.0,person
cardid62411811,,,,santacruz west,mumbai,19.0812559812257,72.8376604906028,resale,ready to move,5 to 10 years,freehold,2.0,8.0,furnished,455.0,1.0,2.0,2.0,,1.0,,north,vitrified,,,,38462.0,0.79,1.00 - 1.99,1.75,,,,,,,,,,,,,,,,,,,,,,,0.0,person
cardid71416339,mahindra lifespace developers ltd.,mahindra happinest,15.0,boisar,palghar,19.798642,72.746762,resale,ready to move,less than 5 years,,3.0,4.0,unfurnished,675.0,2.0,2.0,1.0,,,garden/park,,,,599.0,11.0,4148.0,0.13,0.00 - 0.99,0.28,5.133333333333333,2.0,1.0,1.6,1.6,1.0,,,,2.2,1.6,1.0,,,,,,,1.6,2.977777777777778,1.6,1.7333333333333334,3.0,person
cardid72069625,,,,ghodbunder road,thane,19.2516923732421,72.9728195264109,resale,ready to move,,,28.0,29.0,semi-furnished,700.0,2.0,2.0,,,,,,,,,,10000.0,0.32,0.00 - 0.99,0.7,,,,,,,,,,,,,,,,,,,,,,,0.0,person
cardid72645597,,,,mira road,thane,19.2824790028886,72.8826767010947,resale,ready to move,,,1.0,13.0,furnished,800.0,2.0,2.0,,,,,,,,,,15000.0,0.54,1.00 - 1.99,1.2,,,,,,,,,,,,,,,,,,,,,,,0.0,person
cardid72497757,agrani homes,east avenue,1.0,santacruz east,mumbai,19.0850726,72.8498003,resale,ready to move,new construction,,4.0,9.0,unfurnished,652.0,2.0,2.0,,,,,,,,28.0,2.0,32362.0,0.95,2.00 - 2.99,2.11,5.5,5.2,0.0,5.333333333333333,4.5,0.0,2.825,1.0,3.0,4.566666666666667,2.1,0.0,,,,,,,2.825,4.55625,1.0,3.2,3.0,person
cardid72418635,,,,ghatkopar west,mumbai,19.0908063,72.9076669,resale,ready to move,above 20 years,freehold,1.0,3.0,unfurnished,500.0,1.0,2.0,1.0,,,main road,east,,,,,22000.0,0.5,1.00 - 1.99,1.1,,,,,,,,,,,,,,,,,,,,,,,0.0,person
cardid72621683,aaress realty,kemps tower,,kemps corner malabar hill,mumbai,18.963706,72.8061263,resale,ready to move,new construction,freehold,12.0,16.0,semi-furnished,5540.0,5.0,7.0,1.0,2.0,3.0,main road,east,vitrified,servant,,,54152.0,13.53,20.00 and above,30.0,0.6,0.1,4.0,3.0,0.6,2.0,2.05,1.0,1.0,4.0600000000000005,0.9,1.0,0.3,0.2,2.0,,,,0.3,2.002,0.1,0.56,10.0,realestateagent
cardid72700999,,,,grant road west,mumbai,18.96401953,72.81560903,resale,ready to move,less than 5 years,freehold,5.0,5.0,semi-furnished,700.0,1.0,1.0,2.0,1.0,1.0,garden/park,east,vitrified,none of these,,,51428.0,1.62,3.00 - 3.99,3.6,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72288319,mhada group,powai lake heights,2.0,powai,mumbai,19.120715,72.89815,resale,ready to move,10 to 15 years,,4.0,22.0,furnished,4000.0,2.0,2.0,4.0,,,,,,,180.0,3.0,30000.0,5.41,10.00 - 14.99,12.0,54.14000000000001,0.3,3.0,2.6,2.6,0.0,0.6,0.4,3.0,1.25,1.0,2.0,,,,1.1,0.8,2.0,0.6,11.938000000000002,0.3,1.02,10.0,person
cardid66418921,nms enterprises,shree ambica heritage,,kharghar,navi mumbai,19.0105667,73.0280716,resale,ready to move,new construction,co-operative society,9.0,13.0,semi-furnished,760.0,2.0,2.0,2.0,2.0,1.0,pool,east,vitrified,puja,15.0,2.0,18158.0,0.62,1.00 - 1.99,1.38,3.04,1.1,1.0,2.76,1.9,1.0,4.12,2.3,0.0,6.0,2.3,0.0,,,,,,,2.76,3.98,1.1,1.9,2.0,realestateagent
cardid63436763,,,,,thane,,,resale,ready to move,above 20 years,,1.0,4.0,furnished,495.0,1.0,1.0,1.0,,,,,,,,,10505.0,0.23,0.00 - 0.99,0.52,,,,,,,,,,,,,,,,,,,,,,,0.0,person
cardid29116463,aakruti group,aakruti aangan,1.0,ghodbunder road,thane,19.255083,72.972495,resale,ready to move,5 to 10 years,freehold,2.0,7.0,semi-furnished,550.0,1.0,1.0,2.0,1.0,,main road,north - east,vitrified,,100.0,4.0,10182.0,0.25,0.00 - 0.99,0.56,2.675,2.0,2.0,,,,4.04,2.0,1.0,4.15,1.8,1.0,,,,,,,2.675,3.6216666666666666,1.8,1.9333333333333331,4.0,person
cardid63636233,virgo developer,virgo apartment,2.0,malad west,mumbai,19.19908648,72.8218242,resale,ready to move,above 20 years,freehold,2.0,4.0,furnished,400.0,1.0,1.0,1.0,,,garden/park,east,vitrified,store,102.0,4.0,20000.0,0.36,0.00 - 0.99,0.8,4.25,0.4,1.0,,,,1.58,0.7,3.0,7.033333333333334,5.6,0.0,1.1,0.7,2.0,0.7,0.7,1.0,0.7,2.9326666666666665,0.4,1.62,7.0,person
cardid71471793,cooperative group housing society,penta galaxy chs,,antop hill,mumbai,19.0247503,72.8669373,resale,ready to move,above 20 years,co-operative society,3.0,7.0,furnished,464.0,1.0,1.0,,,1.0,garden/park,west,ceramic tiles,,,,25862.0,0.54,1.00 - 1.99,1.2,0.9,0.9,1.0,,,,,,,,,,,,,,,,0.9,0.9,0.9,0.9,1.0,person
cardid71632633,chandak group,chandak nishchay,2.0,borivali east,mumbai,19.2272619069866,72.8634397272398,resale,ready to move,less than 5 years,freehold,4.0,35.0,unfurnished,420.0,1.0,2.0,,4.0,,"garden/park, main road",west,"vitrified, granite",puja,1171.0,6.0,21429.0,0.41,0.00 - 0.99,0.9,4.866666666666666,1.4,1.0,3.0667000000000004,0.0001,2.0,4.0,2.0,1.0,7.0,5.7,0.0,1.633333333333333,0.7,2.0,,,,1.633333333333333,4.113339999999999,0.0001,1.96002,6.0,realestateagent
cardid72334439,jp infra realty pvt ltd,jp eminence,,andheri west,mumbai,19.1297376,72.8291555,resale,ready to move,new construction,,5.0,21.0,unfurnished,377.0,1.0,2.0,,,,main road,east,vitrified,,,,41114.0,0.7,1.00 - 1.99,1.55,1.7399999999999998,0.8,3.0,1.9,0.9,1.0,0.82,0.6,5.0,1.0,0.9,2.0,,,,1.075,0.9,4.0,0.82,1.307,0.6,0.8200000000000001,15.0,person
cardid71668999,,,,vasai west,palghar,19.3745830863848,72.8076393946386,resale,ready to move,5 to 10 years,freehold,3.0,5.0,semi-furnished,410.0,1.0,1.0,2.0,1.0,1.0,main road,north,vitrified,store,,,10122.0,0.19,0.00 - 0.99,0.415,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72456623,,,,elphinstone,mumbai,19.0081314771461,72.8307980979771,resale,ready to move,15 to 20 years,co-operative society,15.0,20.0,furnished,1100.0,3.0,3.0,,2.0,1.0,main road,east,"granite, marble, wooden",none of these,,,44545.0,2.21,4.00 - 4.99,4.9,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid70427989,nahar group,nahar orchid enclave,2.0,chandivali,mumbai,19.1066107762283,72.8994720495916,resale,ready to move,5 to 10 years,co-operative society,5.0,12.0,unfurnished,605.0,2.0,2.0,,2.0,,main road,east,vitrified,store,164.0,3.0,25620.0,0.7,1.00 - 1.99,1.55,3.6,3.2,0.0,,,,1.4,0.2,2.0,3.8,3.8,0.0,,,,,,,1.4,2.9333333333333336,0.2,2.4,2.0,realestateagent
cardid71985849,vimal group,vimal residency,1.0,nala sopara west,palghar,19.42863183,72.80973551,resale,ready to move,5 to 10 years,freehold,1.0,9.0,semi-furnished,600.0,1.0,2.0,3.0,,,"garden/park, main road",east,,study,220.0,1.0,6667.0,0.18,0.00 - 0.99,0.4,,,,5.3,5.3,0.0,3.5500000000000003,2.7,0.0,31.83333333333333,25.8,0.0,3.6,3.6,0.0,0.8,0.8,1.0,0.8,9.016666666666666,0.8,7.639999999999999,1.0,realestateagent
cardid72821293,,gurukrupa gangav,,garodia nagar,mumbai,19.07907,72.907976,resale,ready to move,new construction,freehold,18.0,20.0,semi-furnished,1064.0,3.0,3.0,,2.0,1.0,main road,east,vitrified,"store, servant",,,32425.0,1.56,3.00 - 3.99,3.45,3.88,0.6,3.0,3.35,0.8,1.0,0.4666666666666666,0.2,3.0,7.925,3.1,0.0,0.55,0.5,2.0,,,,0.4666666666666666,3.2343333333333333,0.2,1.04,9.0,realestateagent
cardid72594261,lodha group,lodha luxuria,10.0,sainath nagar majiwada,thane,19.214409,72.986968,resale,ready to move,5 to 10 years,co-operative society,3.0,27.0,semi-furnished,1150.0,3.0,3.0,1.0,3.0,1.0,"garden/park, main road",north - east,"vitrified, wooden",puja,896.0,9.0,22174.0,1.15,2.00 - 2.99,2.55,1.92,0.2,3.0,0.0001,0.0001,1.0,1.8,1.8,1.0,,,,,,,,,,0.0001,1.240033333333333,0.0001,0.6667000000000001,5.0,realestateagent
cardid71674943,drushti group,elite,,bandra east,mumbai,19.062055421515,72.8541362644682,resale,ready to move,10 to 15 years,,3.0,7.0,semi-furnished,1000.0,2.0,2.0,1.0,,,main road,east,vitrified,,,1.0,42500.0,1.92,4.00 - 4.99,4.25,0.98,0.1,5.0,1.65,1.6,2.0,2.8400000000000003,1.2,2.0,2.8400000000000003,0.1,3.0,0.7,0.7,1.0,,,,0.7,1.802,0.1,0.74,13.0,person
cardid72020321,,kores tower,,vartak nagar,thane,19.209153,72.957526,resale,ready to move,15 to 20 years,freehold,1.0,14.0,unfurnished,650.0,2.0,2.0,,2.0,,garden/park,north - east,vitrified,,,,21385.0,0.63,1.00 - 1.99,1.39,0.6,0.1,3.0,,,,1.0,1.0,2.0,,,,,,,,,,0.6,0.8,0.1,0.55,5.0,person
cardid72613557,,,,shimpoli,mumbai,19.2220702297856,72.8430757170691,resale,ready to move,new construction,freehold,7.0,9.0,unfurnished,427.0,1.0,2.0,,3.0,1.0,main road,east,"ceramic tiles, granite, marble, marbonite, mosaic, normal tiles/kotah stone, vitrified, wooden",none of these,,,31000.0,0.6,1.00 - 1.99,1.32,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid68575191,lodha group,lodha world one,17.0,worli,mumbai,19.0036486667054,72.8175254882335,resale,ready to move,new construction,freehold,,,unfurnished,2250.0,4.0,5.0,5.0,9.0,3.0,"garden/park, main road, pool",west,"wooden, marble, granite","puja, study, store, servant",447.0,3.0,58889.0,5.98,10.00 - 14.99,13.25,1.0,0.6,2.0,1.75,1.6,2.0,1.46,0.4,4.0,21.7,21.7,0.0,1.1,1.1,1.0,,,,1.0,5.402,0.4,5.08,9.0,realestateagent
cardid72116283,shree sai usha developer,shree sai usha complex,6.0,bhandup west,mumbai,19.1471854259019,72.9407060279002,resale,ready to move,15 to 20 years,freehold,7.0,7.0,semi-furnished,315.0,1.0,1.0,,2.0,1.0,"garden/park, main road",west,"vitrified, marble, granite",store,398.0,12.0,22222.0,0.32,0.00 - 0.99,0.7,5.1000000000000005,0.4,1.0,6.0,1.7,1.0,4.4,0.9,1.0,8.15,6.0,0.0,0.7,0.7,1.0,,,,0.7,4.87,0.4,1.94,4.0,person
cardid72564899,,akshay trafalgar tower,,ghatkopar east,mumbai,19.07907,72.907976,resale,ready to move,less than 5 years,,4.0,15.0,unfurnished,640.0,2.0,2.0,1.0,,,garden/park,east,,,,,37500.0,1.08,2.00 - 2.99,2.4,3.88,0.6,3.0,3.35,0.8,1.0,0.4666666666666666,0.2,3.0,7.925,3.1,0.0,0.55,0.5,2.0,,,,0.4666666666666666,3.2343333333333333,0.2,1.04,9.0,person
cardid70318963,ravi group,sankalp nnp,5.0,goregaon east,mumbai,19.1769751115585,72.8787875339355,resale,ready to move,10 to 15 years,,0.0,7.0,unfurnished,330.0,1.0,1.0,,1.0,,main road,east,vitrified,,500.0,15.0,25758.0,0.38,0.00 - 0.99,0.85,5.050000000000001,4.7,0.0,,,,4.25,0.8,1.0,4.0600000000000005,2.4,0.0,0.8,0.8,1.0,,,,0.8,3.5400000000000005,0.8,2.1750000000000003,2.0,person
cardid72370911,,,,vile parle east,mumbai,19.10046297,72.84924449,new property,ready to move,new construction,freehold,7.0,13.0,unfurnished,395.0,1.0,2.0,,2.0,1.0,"garden/park, main road",east,"vitrified, marble, granite, marbonite",puja,,,36203.0,0.64,1.00 - 1.99,1.43,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72761997,jvm spaces,twin tower,1.0,rutu enclave,thane,19.2684600892562,72.9754572134033,resale,ready to move,5 to 10 years,freehold,5.0,7.0,unfurnished,443.0,1.0,2.0,1.0,1.0,,main road,east,vitrified,store,56.0,2.0,12190.0,0.24,0.00 - 0.99,0.54,1.1,0.5,5.0,0.6,0.6,1.0,3.84,0.6,1.0,,,,,,,,,,0.6,1.846666666666667,0.5,0.5666666666666668,7.0,realestateagent
cardid72318637,dhariwal developers india pvt. ltd.,siddharth nagar swami vivekanand chsl,1.0,siddharth nagar goregaon west,mumbai,19.15978193,72.84234796,new property,ready to move,,freehold,1.0,23.0,semi-furnished,664.0,2.0,2.0,,2.0,1.0,"garden/park, main road",east,"vitrified, ceramic tiles",none of these,77.0,1.0,29066.0,0.87,1.00 - 1.99,1.93,4.866666666666666,0.6,1.0,8.7,7.6,0.0,2.08,0.1,4.0,4.66,1.7,2.0,0.3,0.1,3.0,,,,0.3,4.121333333333333,0.1,2.02,10.0,realestateagent
cardid60631595,,,,dhokli naka,thane,19.18067169189453,72.9985122680664,new property,ready to move,5 to 10 years,co-operative society,6.0,7.0,semi-furnished,650.0,2.0,2.0,,1.0,2.0,main road,,vitrified,store,,,10769.0,0.32,0.00 - 0.99,0.7,,,,,,,,,,,,,,,,,,,,,,,0.0,person
cardid69245635,sai shakti constructions,sai garden,,bhayandar east,thane,19.3096844760714,72.8623193046283,resale,ready to move,less than 5 years,freehold,2.0,7.0,unfurnished,475.0,1.0,2.0,3.0,,,"garden/park, main road",east,vitrified,,,,15579.0,0.33,0.00 - 0.99,0.74,19.75,1.6,1.0,13.233333333333334,0.6,2.0,37.3,37.3,0.0,37.4,33.7,0.0,,,,0.6,0.6,1.0,0.6,21.656666666666663,0.6,14.76,4.0,person
cardid71356469,surya constructions,gokul galaxy,1.0,kandivali east,mumbai,19.208934,72.85967,resale,ready to move,above 20 years,co-operative society,6.0,7.0,unfurnished,450.0,1.0,1.0,,1.0,,garden/park,north - east,vitrified,none of these,84.0,8.0,24444.0,0.5,1.00 - 1.99,1.1,2.55,0.5,1.0,2.45,1.8,1.0,1.7600000000000002,1.0,3.0,4.0,3.4,0.0,,,,,,,1.7600000000000002,2.69,0.5,1.6749999999999998,5.0,person
cardid72661821,romell group,romell orbis,1.0,andheri east,mumbai,19.1154908,72.8726952,new property,under construction,under construction,freehold,9.0,20.0,semi-furnished,620.0,2.0,2.0,,,,garden/park,east,"vitrified, granite","study, store",146.0,1.0,26613.0,0.74,1.00 - 1.99,1.65,66.35,11.2,0.0,,,,6.94,1.9,1.0,3.76,0.8,4.0,1.4333333333333331,0.7,2.0,,,,1.4333333333333331,19.620833333333334,0.7,3.65,7.0,realestateagent
cardid72060447,,,,vakola,mumbai,19.079490661621094,72.8542251586914,new property,ready to move,new construction,freehold,-2.0,7.0,unfurnished,706.0,2.0,2.0,,2.0,1.0,main road,east,vitrified,puja,,,34278.0,1.09,2.00 - 2.99,2.42,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72831677,lotus builders and developers,signature by peridot,0.023,andheri west,mumbai,19.1373697481266,72.8257229439874,resale,under construction,under construction,freehold,17.0,19.0,unfurnished,892.0,3.0,2.0,,2.0,1.0,"garden/park, main road",west,vitrified,store,122.0,1.0,30830.0,1.24,2.00 - 2.99,2.75,1.7399999999999998,0.8,3.0,1.9,0.9,1.0,0.82,0.6,5.0,1.0,0.9,2.0,,,,1.075,0.9,4.0,0.82,1.307,0.6,0.8200000000000001,15.0,realestateagent
cardid72842241,,mahalakshmi towers,,dn nagar,mumbai,19.1327200554249,72.8256623968503,resale,ready to move,less than 5 years,co-operative society,7.0,16.0,semi-furnished,640.0,2.0,2.0,2.0,2.0,1.0,main road,east,marble,none of these,,,36719.0,1.06,2.00 - 2.99,2.35,1.7399999999999998,0.8,3.0,1.9,0.9,1.0,0.82,0.6,5.0,1.0,0.9,2.0,,,,1.075,0.9,4.0,0.82,1.307,0.6,0.8200000000000001,15.0,realestateagent
cardid72758279,,,,dahisar west,mumbai,19.2567151019289,72.8506375105369,resale,ready to move,5 to 10 years,co-operative society,9.0,14.0,unfurnished,468.0,2.0,2.0,,2.0,1.0,main road,south,vitrified,puja,,,25641.0,0.54,1.00 - 1.99,1.2,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid71103419,osho developers,sai krupa chsl redeveloped,,borivali west,mumbai,19.2335321,72.839198,resale,ready to move,new construction,freehold,10.0,18.0,unfurnished,577.0,2.0,2.0,,2.0,1.0,,west,vitrified,,30.0,1.0,28943.0,0.75,1.00 - 1.99,1.67,1.575,1.1,3.0,,,,1.7000000000000002,1.1,3.0,3.3,3.3,0.0,1.7,1.7,1.0,1.3,1.3,1.0,1.3,1.9150000000000005,1.1,1.7,8.0,realestateagent
cardid72384123,,garodia palace,,garodia nagar,mumbai,19.0746689,72.9071164,new property,ready to move,new construction,co-operative society,8.0,8.0,unfurnished,636.0,2.0,2.0,,2.0,1.0,main road,north - east,vitrified,none of these,,,31289.0,0.9,1.00 - 1.99,1.99,3.88,0.6,3.0,3.35,0.8,1.0,0.4666666666666666,0.2,3.0,7.925,3.1,0.0,0.55,0.5,2.0,,,,0.4666666666666666,3.2343333333333333,0.2,1.04,9.0,realestateagent
cardid73217297,,,,bhandup,mumbai,19.148719787597656,72.94277954101562,new property,under construction,under construction,freehold,5.0,30.0,unfurnished,379.0,1.0,2.0,,4.0,1.0,,east,vitrified,none of these,,,17148.0,0.29,0.00 - 0.99,0.65,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72865927,samarth development corporation,samartha deep,1.0,oshiwara,mumbai,19.151390138348,72.8296327487711,resale,ready to move,5 to 10 years,freehold,3.0,15.0,semi-furnished,800.0,2.0,2.0,,2.0,1.0,pool,east,vitrified,none of these,100.0,2.0,36875.0,1.33,2.00 - 2.99,2.95,1.7399999999999998,0.8,3.0,1.9,0.9,1.0,0.82,0.6,5.0,1.0,0.9,2.0,,,,1.075,0.9,4.0,0.82,1.307,0.6,0.8200000000000001,15.0,realestateagent
cardid68976129,choice group,ambe deep,,dronagiri,navi mumbai,18.8598511200022,72.9380988664184,resale,ready to move,less than 5 years,co-operative society,6.0,7.0,unfurnished,700.0,1.0,1.0,2.0,,,main road,east,,,,,6429.0,0.2,0.00 - 0.99,0.45,1.9666666666666668,1.1,1.0,,,,23.2,23.2,0.0,1.2,1.2,1.0,,,,,,,1.2,8.788888888888888,1.1,8.5,2.0,person
cardid73219903,runwal group,runwal 25 hour life,15.0,manpada thane west,thane,19.2330533711208,72.9741351516166,new property,under construction,under construction,freehold,2.0,50.0,unfurnished,622.0,2.0,2.0,1.0,7.0,1.0,garden/park,north - east,vitrified,puja,160.0,2.0,19453.0,0.55,1.00 - 1.99,1.21,1.2333333333333334,0.1,2.0,,,,0.925,0.1,3.0,4.0,4.0,0.0,,,,,,,0.925,2.0527777777777776,0.1,1.4,5.0,realestateagent
cardid70596185,ajmera cityscapes,divyam heights,,andheri west,mumbai,19.121311,72.839542,resale,ready to move,5 to 10 years,co-operative society,8.0,14.0,semi-furnished,620.0,2.0,2.0,4.0,2.0,,,south -west,vitrified,store,115.0,2.0,25806.0,0.72,1.00 - 1.99,1.6,1.7399999999999998,0.8,3.0,1.9,0.9,1.0,0.82,0.6,5.0,1.0,0.9,2.0,,,,1.075,0.9,4.0,0.82,1.307,0.6,0.8200000000000001,15.0,person
cardid72931727,hiranandani group,hiranandani empress hill,250.0,powai,mumbai,19.1196773,72.9050809,new property,under construction,under construction,,,,unfurnished,1210.0,3.0,3.0,3.0,,,,,,,250.0,4.0,42400.0,2.31,5.00 - 5.99,5.13,54.14000000000001,0.3,3.0,2.6,2.6,0.0,0.6,0.4,3.0,1.25,1.0,2.0,,,,1.1,0.8,2.0,0.6,11.938000000000002,0.3,1.02,10.0,realestateagent
cardid72885391,,,,worli,mumbai,19.213483810424805,73.19597625732422,new property,ready to move,less than 5 years,freehold,,,unfurnished,1334.0,3.0,3.0,,5.0,,"garden/park, main road, pool",east,"mosaic, vitrified, wooden, ceramic tiles, marble, normal tiles/kotah stone, granite, marbonite",,,,82000.0,4.93,10.00 - 14.99,10.93,,,,,,,,,,,,,,,,,,,,,,,0.0,realestateagent
cardid72936759,l&t realty,l and t realty seawoods west square,40.0,seawoods,navi mumbai,19.0134923674099,73.0176711021806,new property,under construction,under construction,,,,unfurnished,1175.0,3.0,3.0,2.0,,,,,,,400.0,2.0,32766.0,1.74,3.00 - 3.99,3.85,1.1,0.8,5.0,1.0,1.0,4.0,2.38,0.7,3.0,,,,,,,,,,1.0,1.4933333333333334,0.7,0.8333333333333334,12.0,realestateagent
cardid72993677,sun beam high tech developers private limited,sunbeam heights,,andheri west,mumbai,19.1373697481266,72.8257229439874,new property,under construction,under construction,,,,unfurnished,708.0,2.0,2.0,1.0,,,,,,,,,29379.0,0.94,2.00 - 2.99,2.08,1.7399999999999998,0.8,3.0,1.9,0.9,1.0,0.82,0.6,5.0,1.0,0.9,2.0,,,,1.075,0.9,4.0,0.82,1.307,0.6,0.8200000000000001,15.0,realestateagent
cardid73037787,rustomjee,rustomjee crown,6.0,prabhadevi,mumbai,19.0158585103406,72.8295254470428,new property,under construction,under construction,,,,unfurnished,3088.0,5.0,4.0,,,,,,,,720.0,3.0,48348.0,6.73,10.00 - 14.99,14.93,11.833333333333334,0.5,1.0,16.2,16.2,0.0,6.3,0.2,3.0,10.133366666666666,0.0001,1.0,,,,,,,6.3,11.116675,0.0001,4.225025,5.0,realestateagent
cardid72889265,hiranandani group,hiranandani fortune city,250.0,panvel,navi mumbai,18.9894007,73.1175162,new property,under construction,under construction,,,,unfurnished,1250.0,3.0,3.0,3.0,,,,,,,1200.0,20.0,14480.0,0.82,1.00 - 1.99,1.81,1.54,1.1,5.0,0.45,0.4,2.0,2.96,0.4,3.0,16.849999999999998,7.8,0.0,1.3,1.3,1.0,,,,0.45,4.619999999999999,0.4,2.2,11.0,realestateagent
